CharacterName,Bond,Stat1,Value1,Stat2,Value2
Izumi,13,Attack,35,HP,150
Izumi,14,Attack,39,HP,200
Izumi,15,Attack,43,HP,250
Izumi,16,Attack,48,HP,310
Izumi,17,Attack,53,HP,370
Izumi,18,Attack,58,HP,430
Izumi,19,Attack,63,HP,490
Izumi,20,Attack,68,HP,550
Izumi,21,Attack,69,HP,560
Izumi,22,Attack,70,HP,570
Izumi,23,Attack,71,HP,580
Izumi,24,Attack,72,HP,590
Izumi,25,Attack,73,HP,600
Izumi,26,Attack,74,HP,610
Izumi,27,Attack,75,HP,620
Izumi,28,Attack,76,HP,630
Izumi,29,Attack,77,HP,640
Izumi,30,Attack,78,HP,650
Izumi,31,Attack,80,HP,666
Izumi,32,Attack,82,HP,682
Izumi,33,Attack,84,HP,698
Izumi,34,Attack,86,HP,714
Izumi,35,Attack,88,HP,730
Izumi,36,Attack,90,HP,746
Izumi,37,Attack,92,HP,762
Izumi,38,Attack,94,HP,778
Izumi,39,Attack,96,HP,794
Izumi,40,Attack,98,HP,810
Izumi,41,Attack,101,HP,836
Izumi,42,Attack,104,HP,862
Izumi,43,Attack,107,HP,888
Izumi,44,Attack,110,HP,914
Izumi,45,Attack,113,HP,940
Izumi,46,Attack,116,HP,966
Izumi,47,Attack,119,HP,992
Izumi,48,Attack,122,HP,1018
Izumi,49,Attack,125,HP,1044
Izumi,50,Attack,128,HP,1070
Izumi (swimsuit),2,Attack,2,HP,0
Izumi (swimsuit),3,Attack,4,HP,0
Izumi (swimsuit),4,Attack,6,HP,0
Izumi (swimsuit),5,Attack,8,HP,0
Izumi (swimsuit),6,Attack,11,HP,0
Izumi (swimsuit),7,Attack,14,HP,0
Izumi (swimsuit),8,Attack,17,HP,0
Izumi (swimsuit),9,Attack,20,HP,0
Izumi (swimsuit),10,Attack,23,HP,0
Izumi (swimsuit),11,Attack,28,HP,47
Izumi (swimsuit),12,Attack,33,HP,94
Izumi (swimsuit),13,Attack,38,HP,141
Izumi (swimsuit),14,Attack,43,HP,188
Izumi (swimsuit),15,Attack,48,HP,235
Izumi (swimsuit),16,Attack,54,HP,291
Izumi (swimsuit),17,Attack,60,HP,347
Izumi (swimsuit),18,Attack,66,HP,403
Izumi (swimsuit),19,Attack,72,HP,459
Izumi (swimsuit),20,Attack,78,HP,515
Izumi (swimsuit),21,Attack,79,HP,525
Izumi (swimsuit),22,Attack,80,HP,535
Izumi (swimsuit),23,Attack,81,HP,545
Izumi (swimsuit),24,Attack,82,HP,555
Izumi (swimsuit),25,Attack,83,HP,565
Izumi (swimsuit),26,Attack,84,HP,575
Izumi (swimsuit),27,Attack,85,HP,585
Izumi (swimsuit),28,Attack,86,HP,595
Izumi (swimsuit),29,Attack,87,HP,605
Izumi (swimsuit),30,Attack,88,HP,615
Izumi (swimsuit),31,Attack,90,HP,630
Izumi (swimsuit),32,Attack,92,HP,645
Izumi (swimsuit),33,Attack,94,HP,660
Izumi (swimsuit),34,Attack,96,HP,675
Izumi (swimsuit),35,Attack,98,HP,690
Izumi (swimsuit),36,Attack,100,HP,705
Izumi (swimsuit),37,Attack,102,HP,720
Izumi (swimsuit),38,Attack,104,HP,735
Izumi (swimsuit),39,Attack,106,HP,750
Izumi (swimsuit),40,Attack,108,HP,765
Izumi (swimsuit),41,Attack,112,HP,789
Izumi (swimsuit),42,Attack,116,HP,813
Izumi (swimsuit),43,Attack,120,HP,837
Izumi (swimsuit),44,Attack,124,HP,861
Izumi (swimsuit),45,Attack,128,HP,885
Izumi (swimsuit),46,Attack,132,HP,909
Izumi (swimsuit),47,Attack,136,HP,933
Izumi (swimsuit),48,Attack,140,HP,957
Izumi (swimsuit),49,Attack,144,HP,981
Izumi (swimsuit),50,Attack,148,HP,1005
Izuna,2,Attack,2,HP,0
Izuna,3,Attack,4,HP,0
Izuna,4,Attack,6,HP,0
Izuna,5,Attack,8,HP,0
Izuna,6,Attack,11,HP,0
Izuna,7,Attack,14,HP,0
Izuna,8,Attack,17,HP,0
Izuna,9,Attack,20,HP,0
Izuna,10,Attack,23,HP,0
Izuna,11,Attack,27,HP,88
Izuna,12,Attack,31,HP,176
Izuna,13,Attack,35,HP,264
Izuna,14,Attack,39,HP,352
Izuna,15,Attack,43,HP,440
Izuna,16,Attack,48,HP,545
Izuna,17,Attack,53,HP,650
Izuna,18,Attack,58,HP,755
Izuna,19,Attack,63,HP,860
Izuna,20,Attack,68,HP,965
Izuna,21,Attack,69,HP,983
Izuna,22,Attack,70,HP,1001
Izuna,23,Attack,71,HP,1019
Izuna,24,Attack,72,HP,1037
Izuna,25,Attack,73,HP,1055
Izuna,26,Attack,74,HP,1073
Izuna,27,Attack,75,HP,1091
Izuna,28,Attack,76,HP,1109
Izuna,29,Attack,77,HP,1127
Izuna,30,Attack,78,HP,1145
Izuna,31,Attack,80,HP,1173
Izuna,32,Attack,82,HP,1201
Izuna,33,Attack,84,HP,1229
Izuna,34,Attack,86,HP,1257
Izuna,35,Attack,88,HP,1285
Izuna,36,Attack,90,HP,1313
Izuna,37,Attack,92,HP,1341
Izuna,38,Attack,94,HP,1369
Izuna,39,Attack,96,HP,1397
Izuna,40,Attack,98,HP,1425
Izuna,41,Attack,101,HP,1471
Izuna,42,Attack,104,HP,1517
Izuna,43,Attack,107,HP,1563
Izuna,44,Attack,110,HP,1609
Izuna,45,Attack,113,HP,1655
Izuna,46,Attack,116,HP,1701
Izuna,47,Attack,119,HP,1747
Izuna,48,Attack,122,HP,1793
Izuna,49,Attack,125,HP,1839
Izuna,50,Attack,128,HP,1885
Izuna (swimsuit),2,Attack,2,HP,0
Izuna (swimsuit),3,Attack,4,HP,0
Izuna (swimsuit),4,Attack,6,HP,0
Izuna (swimsuit),5,Attack,8,HP,0
Izuna (swimsuit),6,Attack,11,HP,0
Izuna (swimsuit),7,Attack,14,HP,0
Izuna (swimsuit),8,Attack,17,HP,0
Izuna (swimsuit),9,Attack,20,HP,0
Izuna (swimsuit),10,Attack,23,HP,0
Izuna (swimsuit),11,Attack,27,HP,82
Izuna (swimsuit),12,Attack,31,HP,164
Izuna (swimsuit),13,Attack,35,HP,246
Izuna (swimsuit),14,Attack,39,HP,328
Izuna (swimsuit),15,Attack,43,HP,410
Izuna (swimsuit),16,Attack,48,HP,509
Izuna (swimsuit),17,Attack,53,HP,608
Izuna (swimsuit),18,Attack,58,HP,707
Izuna (swimsuit),19,Attack,63,HP,806
Izuna (swimsuit),20,Attack,68,HP,905
Izuna (swimsuit),21,Attack,69,HP,922
Izuna (swimsuit),22,Attack,70,HP,939
Izuna (swimsuit),23,Attack,71,HP,956
Izuna (swimsuit),24,Attack,72,HP,973
Izuna (swimsuit),25,Attack,73,HP,990
Izuna (swimsuit),26,Attack,74,HP,1007
Izuna (swimsuit),27,Attack,75,HP,1024
Izuna (swimsuit),28,Attack,76,HP,1041
Izuna (swimsuit),29,Attack,77,HP,1058
Izuna (swimsuit),30,Attack,78,HP,1075
Izuna (swimsuit),31,Attack,80,HP,1101
Izuna (swimsuit),32,Attack,82,HP,1127
Izuna (swimsuit),33,Attack,84,HP,1153
Izuna (swimsuit),34,Attack,86,HP,1179
Izuna (swimsuit),35,Attack,88,HP,1205
Izuna (swimsuit),36,Attack,90,HP,1231
Izuna (swimsuit),37,Attack,92,HP,1257
Izuna (swimsuit),38,Attack,94,HP,1283
Izuna (swimsuit),39,Attack,96,HP,1309
Izuna (swimsuit),40,Attack,98,HP,1335
Izuna (swimsuit),41,Attack,101,HP,1378
Izuna (swimsuit),42,Attack,104,HP,1421
Izuna (swimsuit),43,Attack,107,HP,1464
Izuna (swimsuit),44,Attack,110,HP,1507
Izuna (swimsuit),45,Attack,113,HP,1550
Izuna (swimsuit),46,Attack,116,HP,1593
Izuna (swimsuit),47,Attack,119,HP,1636
Izuna (swimsuit),48,Attack,122,HP,1679
Izuna (swimsuit),49,Attack,125,HP,1722
Izuna (swimsuit),50,Attack,128,HP,1765
Junko,2,Attack,3,HP,0
Junko,3,Attack,6,HP,0
Junko,4,Attack,9,HP,0
Junko,5,Attack,12,HP,0
Junko,6,Attack,16,HP,0
Junko,7,Attack,20,HP,0
Junko,8,Attack,24,HP,0
Junko,9,Attack,28,HP,0
Junko,10,Attack,32,HP,0
Junko,11,Attack,37,HP,57
Junko,12,Attack,42,HP,114
Junko,13,Attack,47,HP,171
Junko,14,Attack,52,HP,228
Junko,15,Attack,57,HP,285
Junko,16,Attack,64,HP,353
Junko,17,Attack,71,HP,421
Junko,18,Attack,78,HP,489
Junko,19,Attack,85,HP,557
Junko,20,Attack,92,HP,625
Junko,21,Attack,94,HP,637
Junko,22,Attack,96,HP,649
Junko,23,Attack,98,HP,661
Junko,24,Attack,100,HP,673
Junko,25,Attack,102,HP,685
Junko,26,Attack,104,HP,697
Junko,27,Attack,106,HP,709
Junko,28,Attack,108,HP,721
Junko,29,Attack,110,HP,733
Junko,30,Attack,112,HP,745
Junko,31,Attack,115,HP,763
Junko,32,Attack,118,HP,781
Junko,33,Attack,121,HP,799
Junko,34,Attack,124,HP,817
Junko,35,Attack,127,HP,835
Junko,36,Attack,130,HP,853
Junko,37,Attack,133,HP,871
Junko,38,Attack,136,HP,889
Junko,39,Attack,139,HP,907
Junko,40,Attack,142,HP,925
Junko,41,Attack,146,HP,955
Junko,42,Attack,150,HP,985
Junko,43,Attack,154,HP,1015
Junko,44,Attack,158,HP,1045
Junko,45,Attack,162,HP,1075
Junko,46,Attack,166,HP,1105
Junko,47,Attack,170,HP,1135
Junko,48,Attack,174,HP,1165
Junko,49,Attack,178,HP,1195
Junko,50,Attack,182,HP,1225
Juri,2,Attack,2,HP,0
Juri,3,Attack,4,HP,0
Juri,4,Attack,6,HP,0
Juri,5,Attack,8,HP,0
Juri,6,Attack,11,HP,0
Juri,7,Attack,14,HP,0
Juri,8,Attack,17,HP,0
Juri,9,Attack,20,HP,0
Juri,10,Attack,23,HP,0
Juri,11,Attack,26,HP,42
Juri,12,Attack,29,HP,84
Juri,13,Attack,32,HP,126
Juri,14,Attack,35,HP,168
Juri,15,Attack,38,HP,210
Juri,16,Attack,42,HP,260
Juri,17,Attack,46,HP,310
Juri,18,Attack,50,HP,360
Juri,19,Attack,54,HP,410
Juri,20,Attack,58,HP,460
Juri,21,Attack,59,HP,469
Juri,22,Attack,60,HP,478
Juri,23,Attack,61,HP,487
Juri,24,Attack,62,HP,496
Juri,25,Attack,63,HP,505
Juri,26,Attack,64,HP,514
Juri,27,Attack,65,HP,523
Juri,28,Attack,66,HP,532
Juri,29,Attack,67,HP,541
Juri,30,Attack,68,HP,550
Juri,31,Attack,70,HP,563
Juri,32,Attack,72,HP,576
Juri,33,Attack,74,HP,589
Juri,34,Attack,76,HP,602
Juri,35,Attack,78,HP,615
Juri,36,Attack,80,HP,628
Juri,37,Attack,82,HP,641
Juri,38,Attack,84,HP,654
Juri,39,Attack,86,HP,667
Juri,40,Attack,88,HP,680
Juri,41,Attack,91,HP,702
Juri,42,Attack,94,HP,724
Juri,43,Attack,97,HP,746
Juri,44,Attack,100,HP,768
Juri,45,Attack,103,HP,790
Juri,46,Attack,106,HP,812
Juri,47,Attack,109,HP,834
Juri,48,Attack,112,HP,856
Juri,49,Attack,115,HP,878
Juri,50,Attack,118,HP,900
Kaede,2,Healing,5,HP,0
Kaede,3,Healing,10,HP,0
Kaede,4,Healing,15,HP,0
Kaede,5,Healing,20,HP,0
Kaede,6,Healing,28,HP,0
Kaede,7,Healing,36,HP,0
Kaede,8,Healing,44,HP,0
Kaede,9,Healing,52,HP,0
Kaede,10,Healing,60,HP,0
Kaede,11,Healing,70,HP,40
Kaede,12,Healing,80,HP,80
Kaede,13,Healing,90,HP,120
Kaede,14,Healing,100,HP,160
Kaede,15,Healing,110,HP,200
Kaede,16,Healing,123,HP,248
Kaede,17,Healing,136,HP,296
Kaede,18,Healing,149,HP,344
Kaede,19,Healing,162,HP,392
Kaede,20,Healing,175,HP,440
Kaede,21,Healing,178,HP,448
Kaede,22,Healing,181,HP,456
Kaede,23,Healing,184,HP,464
Kaede,24,Healing,187,HP,472
Kaede,25,Healing,190,HP,480
Kaede,26,Healing,193,HP,488
Kaede,27,Healing,196,HP,496
Kaede,28,Healing,199,HP,504
Kaede,29,Healing,202,HP,512
Kaede,30,Healing,205,HP,520
Kaede,31,Healing,210,HP,533
Kaede,32,Healing,215,HP,546
Kaede,33,Healing,220,HP,559
Kaede,34,Healing,225,HP,572
Kaede,35,Healing,230,HP,585
Kaede,36,Healing,235,HP,598
Kaede,37,Healing,240,HP,611
Kaede,38,Healing,245,HP,624
Kaede,39,Healing,250,HP,637
Kaede,40,Healing,255,HP,650
Kaede,41,Healing,263,HP,671
Kaede,42,Healing,271,HP,692
Kaede,43,Healing,279,HP,713
Kaede,44,Healing,287,HP,734
Kaede,45,Healing,295,HP,755
Kaede,46,Healing,303,HP,776
Kaede,47,Healing,311,HP,797
Kaede,48,Healing,319,HP,818
Kaede,49,Healing,327,HP,839
Kaede,50,Healing,335,HP,860
Karin,2,Attack,3,HP,0
Karin,3,Attack,6,HP,0
Karin,4,Attack,9,HP,0
Karin,5,Attack,12,HP,0
Karin,6,Attack,16,HP,0
Karin,7,Attack,20,HP,0
Karin,8,Attack,24,HP,0
Karin,9,Attack,28,HP,0
Karin,10,Attack,32,HP,0
Karin,11,Attack,38,HP,43
Karin,12,Attack,44,HP,86
Karin,13,Attack,50,HP,129
Karin,14,Attack,56,HP,172
Karin,15,Attack,62,HP,215
Karin,16,Attack,69,HP,267
Karin,17,Attack,76,HP,319
Karin,18,Attack,83,HP,371
Karin,19,Attack,90,HP,423
Karin,20,Attack,97,HP,475
Karin,21,Attack,99,HP,484
Karin,22,Attack,101,HP,493
Karin,23,Attack,103,HP,502
Karin,24,Attack,105,HP,511
Karin,25,Attack,107,HP,520
Karin,26,Attack,109,HP,529
Karin,27,Attack,111,HP,538
Karin,28,Attack,113,HP,547
Karin,29,Attack,115,HP,556
Karin,30,Attack,117,HP,565
Karin,31,Attack,120,HP,579
Karin,32,Attack,123,HP,593
Karin,33,Attack,126,HP,607
Karin,34,Attack,129,HP,621
Karin,35,Attack,132,HP,635
Karin,36,Attack,135,HP,649
Karin,37,Attack,138,HP,663
Karin,38,Attack,141,HP,677
Karin,39,Attack,144,HP,691
Karin,40,Attack,147,HP,705
Karin,41,Attack,152,HP,728
Karin,42,Attack,157,HP,751
Karin,43,Attack,162,HP,774
Karin,44,Attack,167,HP,797
Karin,45,Attack,172,HP,820
Karin,46,Attack,177,HP,843
Karin,47,Attack,182,HP,866
Karin,48,Attack,187,HP,889
Karin,49,Attack,192,HP,912
Karin,50,Attack,197,HP,935
Karin (bunnygirl),2,Attack,3,HP,0
Karin (bunnygirl),3,Attack,6,HP,0
Karin (bunnygirl),4,Attack,9,HP,0
Karin (bunnygirl),5,Attack,12,HP,0
Karin (bunnygirl),6,Attack,17,HP,0
Karin (bunnygirl),7,Attack,22,HP,0
Karin (bunnygirl),8,Attack,27,HP,0
Karin (bunnygirl),9,Attack,32,HP,0
Karin (bunnygirl),10,Attack,37,HP,0
Karin (bunnygirl),11,Attack,44,HP,50
Karin (bunnygirl),12,Attack,51,HP,100
Karin (bunnygirl),13,Attack,58,HP,150
Karin (bunnygirl),14,Attack,65,HP,200
Karin (bunnygirl),15,Attack,72,HP,250
Karin (bunnygirl),16,Attack,80,HP,310
Karin (bunnygirl),17,Attack,88,HP,370
Karin (bunnygirl),18,Attack,96,HP,430
Karin (bunnygirl),19,Attack,104,HP,490
Karin (bunnygirl),20,Attack,112,HP,550
Karin (bunnygirl),21,Attack,114,HP,560
Karin (bunnygirl),22,Attack,116,HP,570
Karin (bunnygirl),23,Attack,118,HP,580
Karin (bunnygirl),24,Attack,120,HP,590
Karin (bunnygirl),25,Attack,122,HP,600
Karin (bunnygirl),26,Attack,124,HP,610
Karin (bunnygirl),27,Attack,126,HP,620
Karin (bunnygirl),28,Attack,128,HP,630
Karin (bunnygirl),29,Attack,130,HP,640
Karin (bunnygirl),30,Attack,132,HP,650
Karin (bunnygirl),31,Attack,135,HP,665
Karin (bunnygirl),32,Attack,138,HP,680
Karin (bunnygirl),33,Attack,141,HP,695
Karin (bunnygirl),34,Attack,144,HP,710
Karin (bunnygirl),35,Attack,147,HP,725
Karin (bunnygirl),36,Attack,150,HP,740
Karin (bunnygirl),37,Attack,153,HP,755
Karin (bunnygirl),38,Attack,156,HP,770
Karin (bunnygirl),39,Attack,159,HP,785
Karin (bunnygirl),40,Attack,162,HP,800
Karin (bunnygirl),41,Attack,168,HP,826
Karin (bunnygirl),42,Attack,174,HP,852
Karin (bunnygirl),43,Attack,180,HP,878
Karin (bunnygirl),44,Attack,186,HP,904
Karin (bunnygirl),45,Attack,192,HP,930
Karin (bunnygirl),46,Attack,198,HP,956
Karin (bunnygirl),47,Attack,204,HP,982
Karin (bunnygirl),48,Attack,210,HP,1008
Karin (bunnygirl),49,Attack,216,HP,1034
Karin (bunnygirl),50,Attack,222,HP,1060
Kayoko,2,Attack,1,HP,0
Kayoko,3,Attack,2,HP,0
Kayoko,4,Attack,3,HP,0
Kayoko,5,Attack,4,HP,0
Kayoko,6,Attack,6,HP,0
Kayoko,7,Attack,8,HP,0
Kayoko,8,Attack,10,HP,0
Kayoko,9,Attack,12,HP,0
Kayoko,10,Attack,14,HP,0
Kayoko,11,Attack,16,HP,65
Kayoko,12,Attack,18,HP,130
Kayoko,13,Attack,20,HP,195
Kayoko,14,Attack,22,HP,260
Kayoko,15,Attack,24,HP,325
Kayoko,16,Attack,27,HP,404
Kayoko,17,Attack,30,HP,483
Kayoko,18,Attack,33,HP,562
Kayoko,19,Attack,36,HP,641
Kayoko,20,Attack,39,HP,720
Kayoko,21,Attack,40,HP,734
Kayoko,22,Attack,41,HP,748
Kayoko,23,Attack,42,HP,762
Kayoko,24,Attack,43,HP,776
Kayoko,25,Attack,44,HP,790
Kayoko,26,Attack,45,HP,804
Kayoko,27,Attack,46,HP,818
Kayoko,28,Attack,47,HP,832
Kayoko,29,Attack,48,HP,846
Kayoko,30,Attack,49,HP,860
Kayoko,31,Attack,50,HP,881
Kayoko,32,Attack,51,HP,902
Kayoko,33,Attack,52,HP,923
Kayoko,34,Attack,53,HP,944
Kayoko,35,Attack,54,HP,965
Kayoko,36,Attack,55,HP,986
Kayoko,37,Attack,56,HP,1007
Kayoko,38,Attack,57,HP,1028
Kayoko,39,Attack,58,HP,1049
Kayoko,40,Attack,59,HP,1070
Kayoko,41,Attack,61,HP,1104
Kayoko,42,Attack,63,HP,1138
Kayoko,43,Attack,65,HP,1172
Kayoko,44,Attack,67,HP,1206
Kayoko,45,Attack,69,HP,1240
Kayoko,46,Attack,71,HP,1274
Kayoko,47,Attack,73,HP,1308
Kayoko,48,Attack,75,HP,1342
Kayoko,49,Attack,77,HP,1376
Kayoko,50,Attack,79,HP,1410
Kazusa,2,Attack,2,HP,0
Kazusa,3,Attack,4,HP,0
Kazusa,4,Attack,6,HP,0
Kazusa,5,Attack,8,HP,0
Kazusa,6,Attack,12,HP,0
Kazusa,7,Attack,16,HP,0
Kazusa,8,Attack,20,HP,0
Kazusa,9,Attack,24,HP,0
Kazusa,10,Attack,28,HP,0
Kazusa,11,Attack,33,HP,48
Kazusa,12,Attack,38,HP,96
Kazusa,13,Attack,43,HP,144
Kazusa,14,Attack,48,HP,192
Kazusa,15,Attack,53,HP,240
Kazusa,16,Attack,59,HP,298
Kazusa,17,Attack,65,HP,356
Kazusa,18,Attack,71,HP,414
Kazusa,19,Attack,77,HP,472
Kazusa,20,Attack,83,HP,530
Kazusa,21,Attack,85,HP,540
Kazusa,22,Attack,87,HP,550
Kazusa,23,Attack,89,HP,560
Kazusa,24,Attack,91,HP,570
Kazusa,25,Attack,93,HP,580
Kazusa,26,Attack,95,HP,590
Kazusa,27,Attack,97,HP,600
Kazusa,28,Attack,99,HP,610
Kazusa,29,Attack,101,HP,620
Kazusa,30,Attack,103,HP,630
Kazusa,31,Attack,105,HP,645
Kazusa,32,Attack,107,HP,660
Kazusa,33,Attack,109,HP,675
Kazusa,34,Attack,111,HP,690
Kazusa,35,Attack,113,HP,705
Kazusa,36,Attack,115,HP,720
Kazusa,37,Attack,117,HP,735
Kazusa,38,Attack,119,HP,750
Kazusa,39,Attack,121,HP,765
Kazusa,40,Attack,123,HP,780
Kazusa,41,Attack,127,HP,805
Kazusa,42,Attack,131,HP,830
Kazusa,43,Attack,135,HP,855
Kazusa,44,Attack,139,HP,880
Kazusa,45,Attack,143,HP,905
Kazusa,46,Attack,147,HP,930
Kazusa,47,Attack,151,HP,955
Kazusa,48,Attack,155,HP,980
Kazusa,49,Attack,159,HP,1005
Kazusa,50,Attack,163,HP,1030
Kirino,2,Attack,1,HP,0
Kirino,3,Attack,2,HP,0
Kirino,4,Attack,3,HP,0
Kirino,5,Attack,4,HP,0
Kirino,6,Attack,6,HP,0
Kirino,7,Attack,8,HP,0
Kirino,8,Attack,10,HP,0
Kirino,9,Attack,12,HP,0
Kirino,10,Attack,14,HP,0
Kirino,11,Attack,16,HP,59
Kirino,12,Attack,18,HP,118
Kirino,13,Attack,20,HP,177
Kirino,14,Attack,22,HP,236
Kirino,15,Attack,24,HP,295
Kirino,16,Attack,27,HP,366
Kirino,17,Attack,30,HP,437
Kirino,18,Attack,33,HP,508
Kirino,19,Attack,36,HP,579
Kirino,20,Attack,39,HP,650
Kirino,21,Attack,40,HP,662
Kirino,22,Attack,41,HP,674
Kirino,23,Attack,42,HP,686
Kirino,24,Attack,43,HP,698
Kirino,25,Attack,44,HP,710
Kirino,26,Attack,45,HP,722
Kirino,27,Attack,46,HP,734
Kirino,28,Attack,47,HP,746
Kirino,29,Attack,48,HP,758
Kirino,30,Attack,49,HP,770
Kirino,31,Attack,50,HP,789
Kirino,32,Attack,51,HP,808
Kirino,33,Attack,52,HP,827
Kirino,34,Attack,53,HP,846
Kirino,35,Attack,54,HP,865
Kirino,36,Attack,55,HP,884
Kirino,37,Attack,56,HP,903
Kirino,38,Attack,57,HP,922
Kirino,39,Attack,58,HP,941
Kirino,40,Attack,59,HP,960
Kirino,41,Attack,61,HP,991
Kirino,42,Attack,63,HP,1022
Kirino,43,Attack,65,HP,1053
Kirino,44,Attack,67,HP,1084
Kirino,45,Attack,69,HP,1115
Kirino,46,Attack,71,HP,1146
Kirino,47,Attack,73,HP,1177
Kirino,48,Attack,75,HP,1208
Kirino,49,Attack,77,HP,1239
Kirino,50,Attack,79,HP,1270
Koharu,2,Healing,6,HP,0
Koharu,3,Healing,12,HP,0
Koharu,4,Healing,18,HP,0
Koharu,5,Healing,24,HP,0
Koharu,6,Healing,34,HP,0
Koharu,7,Healing,44,HP,0
Koharu,8,Healing,54,HP,0
Koharu,9,Healing,64,HP,0
Koharu,10,Healing,74,HP,0
Koharu,11,Healing,87,HP,53
Koharu,12,Healing,100,HP,106
Koharu,13,Healing,113,HP,159
Koharu,14,Healing,126,HP,212
Koharu,15,Healing,139,HP,265
Koharu,16,Healing,155,HP,328
Koharu,17,Healing,171,HP,391
Koharu,18,Healing,187,HP,454
Koharu,19,Healing,203,HP,517
Koharu,20,Healing,219,HP,580
Koharu,21,Healing,223,HP,591
Koharu,22,Healing,227,HP,602
Koharu,23,Healing,231,HP,613
Koharu,24,Healing,235,HP,624
Koharu,25,Healing,239,HP,635
Koharu,26,Healing,243,HP,646
Koharu,27,Healing,247,HP,657
Koharu,28,Healing,251,HP,668
Koharu,29,Healing,255,HP,679
Koharu,30,Healing,259,HP,690
Koharu,31,Healing,265,HP,707
Koharu,32,Healing,271,HP,724
Koharu,33,Healing,277,HP,741
Koharu,34,Healing,283,HP,758
Koharu,35,Healing,289,HP,775
Koharu,36,Healing,295,HP,792
Koharu,37,Healing,301,HP,809
Koharu,38,Healing,307,HP,826
Koharu,39,Healing,313,HP,843
Koharu,40,Healing,319,HP,860
Koharu,41,Healing,329,HP,888
Koharu,42,Healing,339,HP,916
Koharu,43,Healing,349,HP,944
Koharu,44,Healing,359,HP,972
Koharu,45,Healing,369,HP,1000
Koharu,46,Healing,379,HP,1028
Koharu,47,Healing,389,HP,1056
Koharu,48,Healing,399,HP,1084
Koharu,49,Healing,409,HP,1112
Koharu,50,Healing,419,HP,1140
Kokona,2,Healing,7,HP,0
Kokona,3,Healing,14,HP,0
Kokona,4,Healing,21,HP,0
Kokona,5,Healing,28,HP,0
Kokona,6,Healing,38,HP,0
Kokona,7,Healing,48,HP,0
Kokona,8,Healing,58,HP,0
Kokona,9,Healing,68,HP,0
Kokona,10,Healing,78,HP,0
Kokona,11,Healing,92,HP,57
Kokona,12,Healing,106,HP,114
Kokona,13,Healing,120,HP,171
Kokona,14,Healing,134,HP,228
Kokona,15,Healing,148,HP,285
Kokona,16,Healing,165,HP,353
Kokona,17,Healing,182,HP,421
Kokona,18,Healing,199,HP,489
Kokona,19,Healing,216,HP,557
Kokona,20,Healing,233,HP,625
Kokona,21,Healing,237,HP,637
Kokona,22,Healing,241,HP,649
Kokona,23,Healing,245,HP,661
Kokona,24,Healing,249,HP,673
Kokona,25,Healing,253,HP,685
Kokona,26,Healing,257,HP,697
Kokona,27,Healing,261,HP,709
Kokona,28,Healing,265,HP,721
Kokona,29,Healing,269,HP,733
Kokona,30,Healing,273,HP,745
Kokona,31,Healing,280,HP,763
Kokona,32,Healing,287,HP,781
Kokona,33,Healing,294,HP,799
Kokona,34,Healing,301,HP,817
Kokona,35,Healing,308,HP,835
Kokona,36,Healing,315,HP,853
Kokona,37,Healing,322,HP,871
Kokona,38,Healing,329,HP,889
Kokona,39,Healing,336,HP,907
Kokona,40,Healing,343,HP,925
Kokona,41,Healing,354,HP,955
Kokona,42,Healing,365,HP,985
Kokona,43,Healing,376,HP,1015
Kokona,44,Healing,387,HP,1045
Kokona,45,Healing,398,HP,1075
Kokona,46,Healing,409,HP,1105
Kokona,47,Healing,420,HP,1135
Kokona,48,Healing,431,HP,1165
Kokona,49,Healing,442,HP,1195
Kokona,50,Healing,453,HP,1225
Kotama,2,Attack,1,HP,0
Kotama,3,Attack,2,HP,0
Kotama,4,Attack,3,HP,0
Kotama,5,Attack,4,HP,0
Kotama,6,Attack,6,HP,0
Kotama,7,Attack,8,HP,0
Kotama,8,Attack,10,HP,0
Kotama,9,Attack,12,HP,0
Kotama,10,Attack,14,HP,0
Kotama,11,Attack,17,HP,42
Kotama,12,Attack,20,HP,84
Kotama,13,Attack,23,HP,126
Kotama,14,Attack,26,HP,168
Kotama,15,Attack,29,HP,210
Kotama,16,Attack,33,HP,261
Kotama,17,Attack,37,HP,312
Kotama,18,Attack,41,HP,363
Kotama,19,Attack,45,HP,414
Kotama,20,Attack,49,HP,465
Kotama,21,Attack,50,HP,474
Kotama,22,Attack,51,HP,483
Kotama,23,Attack,52,HP,492
Kotama,24,Attack,53,HP,501
Kotama,25,Attack,54,HP,510
Kotama,26,Attack,55,HP,519
Kotama,27,Attack,56,HP,528
Kotama,28,Attack,57,HP,537
Kotama,29,Attack,58,HP,546
Kotama,30,Attack,59,HP,555
Kotama,31,Attack,60,HP,568
Kotama,32,Attack,61,HP,581
Kotama,33,Attack,62,HP,594
Kotama,34,Attack,63,HP,607
Kotama,35,Attack,64,HP,620
Kotama,36,Attack,65,HP,633
Kotama,37,Attack,66,HP,646
Kotama,38,Attack,67,HP,659
Kotama,39,Attack,68,HP,672
Kotama,40,Attack,69,HP,685
Kotama,41,Attack,71,HP,707
Kotama,42,Attack,73,HP,729
Kotama,43,Attack,75,HP,751
Kotama,44,Attack,77,HP,773
Kotama,45,Attack,79,HP,795
Kotama,46,Attack,81,HP,817
Kotama,47,Attack,83,HP,839
Kotama,48,Attack,85,HP,861
Kotama,49,Attack,87,HP,883
